song_id,song_str,term_count,tf
36316,oh yeah alright somebodi hein crowdin icebox somebodi cold one givin chill guess close eye oh yeah alright feel good insid flip tele wrestl jimmi someth bubbl behind back bottl readi blow say drug heart breaker say love life taker confront never could might hurt tri cool say way water slide away take everi day cool say drug heart breaker say love life taker dear daddi write spite year silenc clean found jesu thing good hear bottl steven awaken ancient feel like father stepfath son drown flood yeah yeah yeah yeah say drug heart breaker say love life taker,99,0.00014673296823008915
36317,ooo hoo hoo hoo hoo oo oo x want cri deal kid ooo hoo hoo hoo hoo oo oo x know pin board game play fun say lie know pin board game play fun whne say lie lie,38,5.632174538124634e-05
36318,choru sea foamin like bottl beer wave comin gonna fear waxin go real fast waxin realli blast goin surfin caus like face bailin hate race rat run round round maze goin surfin goin surfin take car work take board run fuel still afloat buddi honey come along seem invinc surf along sea rollin like thousand pound keg goin surfin goin surfin choru repeat along undertow strengthen hold never thought come never go home along undertow strengthen hold never thought come never go home choru,84,0.00012450070031643927
36319,destini one lay mani reason go want stay sometim want tast know say angel one pray anoth love would rather obey see ecstasi alreadi anticip feel deeper peac deeper peac penetr got magic complet say fli high purpl majesti display reach higher place one els make claim take friend reach hand take angel one pray peac shalom peac shalom peac peac peac shalom peac shalom peac peac,67,9.930413001430276e-05
36320,one time cross line mine anymor one dream vanish smoke hope anymor let go damag heart let go damag heart tell want make feel tell want make feel one tear fall face need much world one loss lose life hurt bad anymor let go damag heart let go damag heart tell want make feel tell want make feel one tear fall face mean much world let go damag heart let go damag heart tell want make feel tell want make feel tell tell tell want make feel,87,0.00012894715389916926
36321,look mirror believ see tell funki dude starin back broken beaten even get around without old man cane fall hit ground shiver cold bitter alon excus bitchin complain feel caus feel pain everyth need deni everyth want taken away got blame nobodi want old man anymor year two sinc floor shakin booti makin sweet love night time got back good life time got back time got back n even know got track wanna go back yeah screw crap mr cool pig dog scuse drool gonna hurt nobodi gonna caus scene need admit want sugar tea hear hear want sugar tea want old man anymor year two sinc floor shakin booti makin sweet love night time got back good life time got back time got back n even know got track wanna go back yeah wanna go back wanna go back even know got track time got back time got back even know got track want go back yeah want old man anymor year two sinc floor shakin booti makin sweet love night time got back good life time got back time got back n even know got track time got back time got back n even know got track wanna go back wanna go back,205,0.0003038409948198816
36322,wan help know wan sooth speak mani fear reject mani memori pain alway bit shi turn look way choru way way turn look way wan hold afraid want touch way mani doubt motiv mani fear breed alway hurt women love turn look way choru mani doubt motiv mani fear breed alway hurt women love turn look way way way turn look way way way turn look way way way turn look way way way way way wayyyi,77,0.000114125641956736
36323,spider drain feel pain want die struggl live much time got die got live got take get sell petti chang die rearrang time take back time take back want love like love noth say spoke piec go way fare thee well er go might need help know cuz cell could heaven could hell never know cuz die becom star star talk mouth speak past simpli shine sky give light would without light call name start fight hate hate cuz pain like spider drain fighter win got lose give strength see eas pain must feel bone break tast steel go drain insan,101,0.0001496972706185758
36324,heart littl darl mean get mad let hold close thing get bad know pick push edg caus much agoni seem move ahead piti give love hate destroy us piti piti kind futur ever find peac everybodi think crazi call polic want chump think fascist pig right everyth black think get piti give love hate destroy us piti piti piti give love hate destroy us piti piti,66,9.782197882005944e-05
36325,potato skin potato cake hash brown instant flake bake boil french fri kind tri plan trip idaho watch potato grow understand must feel deni got appeal whoah like whether plain stuf oh yeah better face fact seem get enough know gonna face addict spud greasi hand salti lip look like found chip belli ach teeth grind tator tot would blow mind mind cook need fix guess hook late night alway dream bacon bit sour cream whoah like even lumpi tough oh yeah whee pretti obvoiu get enough know gonna face addict spud might well face addict spud might well face addict spud might well face addict spud might well face addict spud might well face addict spud ooh yeah givin sjust use anoth case spud abus say potato bug got wahoo use hate eat oh yeah whee often seen whip beat gonna face addict spud might well face addict spud might well face addict spud might well face addict spud might well face addict spud might well face addict spud might well face addict spud might well face addict spud might well face addict spud,185,0.00027419797093501506
36326,walk valley harvest grain take look wife realiz plain perfect amish like know shun fanci thing like electr morn milkin cow jebediah feed chicken jacob plow fool milkin plowin long even ezekiel think mind gone man land disciplin got bibl hand beard chin finish chore finish thine tonight gonna parti like spend live live amish paradis churn butter twice live amish paradis hard work sacrific live amish paradis sell quilt discount price live amish paradis local boy kick butt last week smile turn cheek realli care fact wish well caus laugh head burn hell never punch tourist even deserv amish tude know unheard never wear button got cool hat homi agre realli look good black fool come visit bore tear even paid phone bill year realli quaint pleas point stare technolog impair phone light motorcar singl luxuri like robinson caruso primit spend live live amish paradis plain simpl guy live amish paradis time sin vice live amish paradis fight play nice live amish paradis hitchin buggi churnin lot butter rais barn monday soon rais anutt think realli righteou think pure heart well know million time humbl thou art piou guy littl amlett want like knee day night scorin point afterlif vain whini els brother might get mediev heini spend live live amish paradis crazi mennonit live amish paradis cop traffic light live amish paradis probabl think bite live amish paradis ahh ahh ahh ahh ahh ahh ahh ahh ahh ahh ahh ahh yecch,243,0.0003601627402011279
36327,gonna tell stori chuck dian coupl british kid palac buckingham chucki want grow polo star ride littl horsi around backyard oh yeah know realli paid due said hey lawdi mama got buckingham blue chucki goe hunt leav dian alon fix hair talk princess phone chucki still tryin figur job suppos dian fashion leader aristocraci said hey ladi di tell get shoe ah well hey nonni nonni look like got buckingham blue aw bein heir throne well must aw hard gotta pose pictur front yard ladi di well must pretti rough gotta hang around hous day makin babi stuff anoth game croquet caribbean cruis well hey bop bop realli got buckingham blue ah tell tell wow ah got mojo workin serv twinke afternoon tea never dinner made chef boy ar dee bein spotlight hard life choos dian drop half pound six clock news ah yeah kid realli paid due aw royal pain got buckingham blue,154,0.000228251283913472
36328,hit snooz alarm twenti seventh time feel like goin work think call boss gonna hack cough wheez swear got strang diseas littl twerp gonna say hey callin sick today callin sick today could shine penni clean lava lamp could spend day underwear watch ernest goe camp could sit count hair could burp tupperwar busi anyway hey callin sick today callin sick today goin work way callin sick today anyth want invinc fire babi aliv aliv hear world aliv mayb spend day stare sun tri squint mayb make huge color tapestri belli button lint sick takin abus make lame excus freedom seven digit away hey callin sick today callin sick today goin work way callin sick today,116,0.00017192953853222568
36329,want canadian idiot want beer swillin hockey nut look like frost bitten hosehead never learn alphabet zed live donut moos meat leav hous without packin heat never even bring gun mall know els funni stupid monopoli money take em serious well mapl syrup snow export treat curl like real sport think silli accent cute understand thing talk aboot sure got nation health care cheaper med low crime rate clean air well got celin dion eat weight kraft macaroni dream drive zamboni saskatchewan want canadian idiot figur temperatur celsiu see map hover right us tell truth make kinda nervou alway hear kind stori break nose say sorri tell kind freak polit gotta mean someth quick see come time pre emptiv strike,120,0.00017785814330919898
36330,listenin muzak hearin peopl scream sittin wait room readin crappi magazin toothach pal root canal molar impact gettin gum diseas gonna need fill got twelv caviti help merci doctor pleas teeth fright got huge overbit numb drill floss bill jab nerv end drive insan give nitrou oxid shoot novocain help caus sever pain pleas stop bit let rins spit numb drill floss bill valid park think okay one appoint week saturday caus came upon littl problem x ray oy vey get absurd well hope insur numb drill floss bill,89,0.0001319114562876559
36331,jillian name sweeter aspartam kiss reconfigur dna never love even marlon brando love souffl gorgeou charm yeah perfect everi way except alway use word infer obvious meant impli know guy would put kind thing frankli imagin told said hey play horsesho honey think close close cigar met sweet young janet prettiest thing planet bodi hotter habanjero lip like ripe pomegran crazi like manson got choke like mama cass smile incred radiant watch piec smoke glass thought year search around found soulmat final one day found actual own copi joe dirt dvd oh said hey lob hand grenad kiddo think close close oh close close yeah babi close close close cigar oh yeah oh oh yeah oh oh yeah oh right hand clap trumpet solo juli play water polo wore ribbon left manolo sweat like nixon everi time near heart beat like buddi rich solo everyth dream move right number one list mention world famou billionar bikini supermodel astrophysicist yeah pretti made charliz theron look like big fat slobber pig caveat one earlob littl tini bit big said hey govern work think close close close close aaw babi close close close cigar miss much cigar ah yeah ah right cigar realli realli realli close cigar cigar,205,0.0003038409948198816
36332,know know well bare met sure tell one ever love like like feel warm spot chair sometim drool usual stare preciou one save gum threw garbag one dream question creep everytim shake hand wanna stick finger mouth creep call everi night hang gonna carv name leg leg oh oh somethin ask sniff pit stain blous creep creep restrain order still question oh question creep creep know exactli live follow work right hous well creep creep cheer crowd,77,0.000114125641956736
36333,care wreck car shave hair go run vacuum favorit show let call folk europ even know anyth want babe make happi beg bend knee oh honey pleas wear shoe spend money wast time babi mind pleas wear shoe wear shoe alright play twist sister everi night suppos lick middl oreo start laugh drink milk come nose know anyth pleas beg bend knee oh honey pleas wear shoe spit face inclin babi mind pleas wear shoe oh wear shoe said oh oh oh pleas wear use razor shave leg eat cracker bed stomp poodl til flat even shove six inch railroad spike head learn live beg bend knee oh honey pleas wear shoe whip beat rob blind babi mind pleas wear said oh oh oh wear shoe said oh oh oh wear shoe scratch record drink booz babi pleas wear shoe make offer refus darl pleas wear shoe play bongo tri snooz honey pleas wear shoe expos six clock news pleas pleas wear shoe said oh oh oh wear shoe said oh oh oh wear shoe said oh oh oh wear shoe said oh oh oh wear shoe said oh oh oh wear shoe said oh oh oh wear shoe,199,0.00029494808765442165
36334,drive freeway fast lane rabid wolverin underwear suddenli guy behind back seat pop right cup hand across eye guess uncl frank cousin louie bob joe walter could bill jim ed berni steve probabl would kept guess time crash truck lay bleed asphalt final recogn face hibachi dealer take prosthet lip tell everyth know wrong black white short long everyth thought import matter everyth know wrong forget word sing along need understand everyth know wrong walkin kitchen golden graham accident step altern dimens soon abduct alien space kinda look like jami farr suck intern organ took polaroid said darn good sport way say thank offer transport back point histori would care go send back last thursday night could pay phone bill time disembodi head colonel sander start yell everyth know wrong black white short long everyth thought import matter everyth know wrong forget word sing along need understand everyth know wrong mail letter evil twin got nasti paper cut well make long stori short got infect die heaven st peter pearli gate obviou like nehru jacket wear tell got dress code well let heaven anyway get room next noisi ice machin etern everi day run scream everyth know wrong black white short long everyth thought import matter everyth know wrong forget word sing along need understand everyth know wrong,218,0.0003231089603450448
36335,risin citi block noonday sun dwarf mighti redwood tower everyon still rememb deliveri truck came block lucki guy hear got last one stock neighbor green say biggest screen ever seen frank v frank v everybodi come see frank v frank v frank v frank remot control look touch pleas caus frank one charg decid everybodi see pictur crystal clear everyth magnifi robert deniro mole got ten feet wide everybodi town hear watt dolbi sound mighti proud say watch simpson thirti block away frank v frank v everybodi come see frank v frank v frank v everybodi come see frank v gonna get one real soon like drive movi live room whoa hey hey na na na hey hey na na frank v frank v everybodi come see frank v frank v frank v got two year warranti part labor frank v frank v frank v,145,0.0002149119231652821
36336,georg georg georg jungl strong ahhh watch tree georg georg georg jungl live life free ahhh watch tree get scrape make escap help friend ape name ape away schlep eleph shep fella ursula stay step georg georg georg jungl friend ahhh watch tree watch ahhh oooh tree georg georg georg jungl friend,52,7.707186210065289e-05
36337,sometim realli want alon one state never know got million upon million tini one cell organ live skin germ rub scrub flesh raw bleed germ come right back germ even see em know someth hey touch know insid get em cover microscop bacteria want escap crawl microscop bacteria ever dare go sleep start sneak attack morn wake utter horror find teeth cover bacteri plaqu germ get parasit creatur face germ comin everi day germ never said could camp bodi wish pack tini littl bag move away insid get em cover microscop bacteria want escap crawl microscop bacteria creepin around short bathroom sink ridin insid car swimmin everi drink hidin toe lurkin everi kiss got em way nose everi orific gonna show boss gonna get even yet gimm lysol spray hand moist towelett tell paranoid know look microscop see insid get em cover microscop bacteria want escap crawl microscop bacteria feel em everi part microscop bacteria know watch alway watch come microscop bacteria somebodi help pleas somebodi help got believ get want control want destroy tryin kill kind upset,178,0.0002638229125753118
36338,oh oh oh oh match intellect nation tv plumber oh architect phd tens nervou guess night art fleme gave answer oh get question right aight aight lost jeopardi babi oh lost jeopardi babi oh well knew troubl hope win sank oh caus got daili doubl mind went blank took potpourri one hundr head start spin well givin pardo tell win yeah yeah lost jeopardi babi oh lost jeopardi babi oh right al lost let tell win twenti column set encyclopedia intern case turtl wax year suppli rice roni san francisco treat also made look like jerk front million peopl brought shame disgrac famili name gener come get come back tomorrow even get lousi copi home game complet loser know thinkin guess bright well sure hope better next weekend price right aight aight lost jeopardi babi oh lost jeopardi babi oh lost jeopardi babi,143,0.00021194762077679543
36339,say rememb guy larri next door well alway neighborhood clown like time pull pant took color pictur post copi town time dump toxic wast lawn wacki prank phone call midnight till dawn crazi kid larri alway foolin around boy joker funni funni guy never forget larri matter tri say rememb lost hair caus lar gave nair shampoo hey bout day put ben gay insid jockstrap fill toothpast tube glue wedgi gave shoestr tie browni made ex lax insid oh lar swear laugh minut boy joker funni funni guy never forget larri matter tri know help laugh even though treat like slime rememb cut car half well realli got good time say rememb broke larri hous late night tie mouth rag drag ankl middl forest stuf big plastic bag cop ever find know say sure ol lar still us today would agre pretti good gag oh boy joker funni funni guy never forget larri matter tri oh boy joker funni funni guy never forget larri matter tri matter tri oh rememb larri,171,0.00025344785421560853
36340,whoa oh want new duck one tri bite one chew hole sock one quack night want new duck one big web feet one know wash car keep room real neat one raid ice box one stay shape one never gonna tri migrat escap tie duck tape want new duck mallard think one make mess hous build nest bathroom sink want new duck one steal beer one stick bill mail one know duck stop one drive crazi waddl around one teach swim help drown show get get babi get want new duck swan goos drake dress real cute think gonna name bruce want new duck quail owl one molt much one smell fowl one beg breadcrumb hangin around day better mind manner better say gonna duck patt duck patt yah yah,130,0.0001926796552516322
36341,pentium babi uhh uh huh yeah uhh uh huh yeah pentium babi pentium babi pentium pentium babi pentium pentium babi yeah wanna wanna hacker code cracker slacker wastin time chatroom yakker chillin hewlett packard workin desk dumb littl placard yeah payin bill mad program skill defraggin hard drive thrill got hundr gigabyt ram never feed troll read spam instal t1 line hous alway pc doubl clickin mizous upgrad system least twice day strictli plug play afraid y2k bill gate call money short phone home make tech support pentium gotta dumbest newbi ever seen got white screen think commodor realli neato kinda chip got dorito usin make laugh window boot day half could back whole hard drive floppi diskett biggest joke internet databas disast waxin modem tryin make go faster hey fella bet still livin parent cellar downloadin pictur sarah michel gellar postin like brain dead aol er world favor cap like old yeller useless jpeg hellen keller pentium pentium babi pentium pentium babi pentium pentium babi pentium pentium babi wanna wanna hacker code cracker slacker wastin time chatroom yakker chillin hewlett packard uh uh loggin wanna run wit crew hah rule cyberspac crunch number like call king spreadsheet got em print bedsheet new comput got clock rock obsolet open box say desktop week throw junk away man antiqu laptop month old well great could use nice heavi paperweight digit media write protect everi file inspect virus detect beta test everi oper system gave prop other diss em comput crashin mine multitaskin work without even askin got flat screen monitor forti inch wide wide believ say etch sketch side bit world bit user got newsgroup alt total loser motherboard melt tri send fax get cpu box cracker jack play onlin well know beat ever meet control alt delet pentium pentium babi pentium pentium babi pentium pentium babi pentium pentium babi wanna wanna hacker code cracker slacker wastin time chatroom yakker chillin hewlett packard,322,0.0004772526845463506
36342,one week sinc got see cheatin lover cousin marri five day sinc show hermaphrodit slut crack ho three day sinc heard tale guy learn woman male yesterday occur watchin bit much jerri springer holi cow see last week well one freak sucker punch whole famili recal brawl becam total free jerri middl tryin refere hey see stripper implant like lap danc date boyfriend mother come jerri next guest slugfest caus trailer trash brother nymphomaniac back crack like anim attack exhibit reprehens behavior hit em nose tear cloth step toe goe get violent sign waiver alway swearin cursin kickin butt pointin blame air care got shame one guy sure felt littl strang found wife sex chang tendenc scream yell constantli histori rip shirt one week sinc fight siames twin transvestit five day sinc aw brawl still got blood wall three day sinc bitter feud kkk gay jewish black dude yesterday final dawn spendin way much time jerri springer babi sleepin sister oh one em ah well sleepin best friend jake yeah w well sleepin dog woofi woofi bitch well also sleepin pet goat goat love start watchin stoppin brain shut iq droppin jerri king confront sensat put sin syndic total worthless like bad check like train wreck want stare look away like salli jess talk show weirdo rate jumpin higher everi day seen show well know low go guest tacki lack hygien pretti soon ugli goon come room boom face unsuspect drag queen well kind show peopl scream obscen yankin hair throwin chair hubbi jerri jerri crowd start favorit chant turn tv tendenc watch religi histori tape one one week sinc show psycho killer problem work five day sinc big surpris loser wife said still date twenti guy three day sinc interview bunch psychic porn star midget nude yesterday occur watchin bit much jerri springer tire wastin time jerri springer got way much class watch jerri springer come pull finger,319,0.0004728062309636206
36343,somethin weird fridg today know food recogn roommat throw thing away guess probabl look like aliv livin fridg livin fridg livin fridg livin fridg somethin gross fridg today green growin hair sinc juli name object baggi mister better man livin fridg stop mold growin livin fridg tell livin fridg stop mold growin livin fridg tell think carbon date fumig cremat buri sea tri save littl bit home cookin coupl week later got scari lookin specimen alway happen friend somethin stink fridg today rottin week could liver cake woolli mammoth steak well mayb take anoth peek livin fridg stop mold growin livin fridg tell livin fridg stop mold growin livin fridg livin fridg know know livin fridg know know livin fridg know livin fridg yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah,139,0.00020601901599982215
36344,mama told hatch act like superstar save allow buy bubbl dress someday go far red carpet well hard miss press follow everywher go poke eye dress like back enjoy show sure critic say grotesqu display well bite babi perform way might wearin swiss chees mayb cover bee mean crazi perform way way ooh littl monster pay lot caus perform way babi perform way perform way ooh worri okay hey perform way crazi perform way troll evil queen human jelli bean caus everi day halloween complet origin new look rage wrap small intestin round neck set fire stage wear porcupin head w h reason sing french excusez moi qui pt express got straight jacket today made gold lame crazi perform way strap prime rib feet cover raw meat bet never seen skirt steak worn way offend see latest pop monstros strang weird shock odd bizarr frankenstein avatar noth embarrass honestli anyth wear white labor day caus babi perform way hope think clich go nude today call cop babi perform way reason regret attent get complet crazi perform way yeah perform way hey perform way hey alway deviat norm way hey perform way hey perform way hey realli insan perform way hey,200,0.00029643023884866495
36345,could big dipper go around bend could bumper car bump amus never end wanna sledgehamm call name oh let sledgehamm testimoni yeah yeah girl mind time su su sudio oh oh even know name think like su su sudio woh oh girl want parti time parti time parti time girl want parti time parti time parti time say say say alway way say say say togeth natur go ride freeway love wind back go ride freeway love big cadillac need ooh need give need yah yah yah harlem polka everybodi yah yah yah harlem polka got yeah babi got well venu fire desir nasti nasti boy mean thing oh nasti boy nasti nasti boy ever chang oh nasti boy like part ooh rock amadeu ooh rock amadeu ooh rock amadeu ooh shout shout let thing without come talk come pleas papa preach troubl deep papa preach lose sleep made mind keep babi oh gonna keep babi gonna keep babi keep babi keep babi keep babi hey,166,0.0002460370982443919
36346,tell us lost tail evolv littl snail say wind sail men devo men e v smoke water fire sky smoke water man boy man well mother man one night stand man man slave man littl girl make love togeth hey hey hey jude make bad take sad song make better rememb let heart start make better better better better better better yeah l woman woman got mojo risin mr mojo risin hey gada da vida honey know love gada da vida babi know alway true hey joe goin gun hand hey joe goin gun hand gonna shoot old ladi caught messin round anoth man yoddl ay ee yoddl ay hoo yoddl ay ee yoddl ay hoo yoddl ay ee yoddl ay hoo yoddl ay hoo yoddl ay ee yoddl ay hoo yoddl ay ee yoddl ay hoo yoddl ay ee yoddl ay hoo yoddl ay hoo ordinari guy burnin hous hot blood check see got fever hundr three come babi danc hot blood hot blood everi breath take everi move make everi bond break everi step take watchin darl gotta let know stay go say mine till end time gotta let know whoa whoa whoa stay go right fact gasp right jumpin jack flash gasp gasp gasp peopl tri put us talkin bout gener get around talkin bout gener singley look aw see see cold talkin bout gener hope die get old talkin bout gener gener talkin bout gener gener babi talkin bout gener talkin bout gener gener gener well talkin bout g g g g g g g g g g g g g gener,266,0.0003942522176687244
36347,first met seem perfectli normal never dream make life hard see babi start chang start lookin kinda strang wearin white makeup black leotard well guess kept littl secret pretti well ever sinc learn horribl truth know life live hell right see never told mime never told mime oh actin like trap insid big glass box time never told never told whe mime wish could talk babi even make sound make everybodi sick doin pantomim shtick even old friend stop come around well mmi parent stand neighbor hate gut realli realli embarrass silent treatment drive nut see never told mime never told mime oh actin like trap insid big glass box time crime never told never told never told mime walk wind everywher go stop everi corner gotta put show carri round pictur marcel marceau alway wuiet type know know never told mime never told mime oh actin like trap insid big glass box ti yi yi yi yi yi yime never told never told whe mime,166,0.0002460370982443919
36348,thing sinc fli saucer came alien loos well tri hold em back tri ward attack atom bomb use ugli mean biggest head ever seen made everybodi scream shout first level tokyo new york next go boy realli wish cut wast everybodi block goe neighborhood zap death ray eye blow real good run live slime creatur outer space slime creatur outer space nice human race slime creatur outer space comin everi day go away reproduc sewer got slimi lizard skin evil lookin grin sure could use manicur got hand cover fungu got eye like kinda bug sure hope come shampoo rug run live slime creatur outer space slime creatur outer space realli makin mess place slime creatur slime creatur slime creatur outer space slime creatur outer space slime creatur outer space slime creatur outer space slime creatur outer space slime creatur outer space rip head fun paralyz mind wearin welcom think like kind suck brain straw trust guy hide children lock door alway watch sky look come slime creatur outer space slime creatur outer space intergalact disgrac slime creatur outer space slime creatur outer space wish get outta face slime creatur outer space slime creatur outer space makin big fat mess place slime creatur slime creatur oh come want us think slime creatur slime creatur leav alon slime creatur slime creatur realli get nerv,223,0.00033051971631626144
36349,song figur lyric word go wish tell know know know know oh dnn know know know mumblin screamin know singin crank volum ear bleedin still know singin loud incoher boy oughtta bug parent yeah un tel ligibl get skull hard bargl nawdl zouss marbl mouth know know know oh know know know well sound like madonna nirvana sing distinctli wanna buy album nirvana garag band seattl well sure beat rais cattl yeah forgot next vers oh well guess pay rehears lyric sheet hard find word oh nevermind know know know oh know know know well yellin playin know sayin messag conveyin tell sayin got idea think well see ya sayonara sayonara ayonawa adinawa odinaya yodinaya yaddayadda yaaahyaaah ayaaaaah,118,0.00017489384092071232
36350,park car five minut go insid use phone came back car gone well know load zone bummer brought chase tow truck town yellin stop draggin stop draggin stop draggin car around took babi local disco jumpin like maniac owner came pull floor took littl offic back said realli like snaggletooth necklac pant groovi hair okay man car uncool like wow sorri tow away stop draggin stop draggin stop draggin car around home watchin gilligan island guess time trade old car twenti dollar plymouth mayb could get second hand schwinn look window tow truck driveway grab driver ask said sorri kid late payment time kiss littl car goodby stop draggin stop draggin stop draggin car around stop draggin car around listen check mail realli stop draggin car around oh man hub cap paint stop draggin car around hey hey left sandwich back seat,142,0.0002104654695825521
36351,doctor everi night strangest dream doctor listen tell mean first goin shoppin underwear sudden float mid air lip fall everybodi start stare donut hot dog fli everywher doctor wait minut heard nothin yet next come part ever forget bein follow russian spi give velcro order fri suddenli bowl starship enterpris fall hole realiz stuck closet vanna white stuck closet vanna white night night night night right doctor tell go insan someth ate someth wrong brain see nake church meet dinosaur tri run feet nail floor midget push revolv door back place stuck closet vanna white stuck closet vanna white night night night night bust break free gettin littl stuffi go home get loos tri escap use ever leav ever win runnin outta air wall closin go back get vanna sinc let buy vowel come vanna come ow buhhh doctor crazi dream start right even wake scream see come home work forgot address half hour late algebra test slimi alien jump chest fall fall guess know rest stuck closet vanna white stuck closet vanna white night night night night stuck closet vanna white stuck closet vanna white n n n night night night night night stuck closet vanna white ya ya ya ya ya ya ya ya ya stuck closet vanna white night night night night stuck closet vanna white ya ya ya ya ya ya ya ya stuck closet vanna white,231,0.000342376925870208
36352,got allig boot wear pant skin tight wear dark sunglass middl night look mirror awesom sight make wanna kneel pray ador charm sure see everyon alway tri hang around tell greatest hard disagre caus perfect everi way cute hardli stand handsom honey could die know never wonder least tri caus groovi guy yeah groovi guy groovi guy yeah groovi guy babi mood littl romanc well starter pour chocol pud pant attach electrod brain watch danc oh golli fun oh might decid tie dental floss make wear har show boss cours refus well honey loss mean anyon babi say tell goodby tell leav good wanna know mean realli groovi guy yeah groovi guy groovi guy yeah groovi guy mean could wors groovi guy yeah groovi guy groovi guy groovi guy groovi guy yeah groovi guy groovi guy groovi guy,138,0.00020453686480557883
36353,whole famili love three compani see rerun constantli tv syndic incorpor well know tube know see got tv guid mash famili munster mayberri r f alway busi watch tv oprah winfrey talk everi day three soon wheel jeopardi syndic incorpor syndic incorpor well ecstasi watchin tv boob tube devote think losin saniti addict regi kathi lee forev alway glu tv love partridg famili dynasti lavern shirley hard copi syndic incorpor syndic incorpor,72,0.00010671488598551939
36354,date siames twin slept bigfoot get salli jess put donahu caus want tell world right dog narcolept mom circu freak gotta get spot geraldo show week caus want tell world right anorex codepend bingo addict stripper born without chin comfort talk whole wide world listen talk soup talk soup listen listen listen listen listen wife ran elvi boss shave hair got thing poodl rubber underwear want tell world right close encount never chew food got eleven nose job yodel nude want tell world right cross dressin alcohol neo nazi porno star may guess realli gonna feel whole lot better let get thing chest talk soup talk soup listen listen listen listen listen averag schizophren nymphomaniac albino go go dancer see nothin bad share billion friend nation tv whoa genitalia sold kid chees love blow doll bring camera pleas caus want tell world right talk soup talk soup listen listen listen listen listen talk soup talk soup listen listen listen listen listen talk soup talk soup listen listen listen listen listen talk soup talk soup listen listen listen listen listen,179,0.00026530506376955514
36355,watch mr roger watch three compani turn fame newlyw game addam famili say watch barney miller watch mtv watch till eye fall head ok watch tv watch johnni carson watch phil donahu use tv guid help decid capsul review say watch minut even captain kangaroo one set ever watch well know gotta watch say give give televis take toll enough enough gimm remot control nice good pleas turn turn want see bradi bunch bradi bunch well bradi bunch yeah bradi bunch stori love ladi bring three love girl hair gold like mother youngest one curl stori man name bradi busi three boy four men live togeth yeah alon one day one day ladi met fellow knew knew much hunch knew group must somehow form famili way way way becam bradi bunch well bradi bunch yeah bradi bunch well bradi bunch oh bradi bunch bradi bunch oh bradi bunch yeah oh bradi bunch bradi bunch well bradi bunch well bradi bunch well bradi bunch bradi bunch,165,0.0002445549470501486
36356,oh stori bout guy name al live sewer hamster pal sanit worker realli approv pack accordion move citi ohio live tree work nasal decongest factori play compani bowl team everi singl night strang recur dream wear leiderhosen vat sour cream realli import stori well next year met dental hygenist spatula tatto arm arm keep touch lost number got job tater tot farm spent life save split level cave mile surfac earth earth realli make mighti fine jelli bean pickl sandwich worth one day al forest tri get tan heard tortur scream funni littl man caught bear trap al set free guy rescu grate turn big shot produc tv gave al contract know got weird al show,116,0.00017192953853222568
36357,met pretti young stewardess non stop flight show seat love first sight late fli kind place never realli want go caus anyth spend littl time sutest flight attend know set ever lovin heart fire airlin ami tell favorit frequent flyer airlin ami found littl piec heaven one els take higher airlin ami everi one date thirti thousand feet alway point exit sweet know get headphon free refil coffe cup whenevr ask gotta admit babi look pretti hot wearin oxygen mask well well set ever lovin heart fire airlin ami tell favorit frequent flyer airlin ami found littl piec heaven one els take higher airlin ami ami darlin know realli drive nut everi time hand honey roast peanut airlin ami new mission gotta get upright lock posit oh yeah set ever lovin heart fire airlin ami tell favorit frequent flyer airlin ami found littl piec heaven one els take higher airlin ami yeah yeah set ever lovin heart fire airlin ami woman desir airlin ami found littl piec heaven one els take higher one els take higher one els take higher airlin ami,182,0.00026975151735228513
36358,come want alimoni bleedin dri boni boni workin three job stay debt well first took nest egg took nest said yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah caus took hous alimoni car alimoni shoe alimoni toothbrush alimoni bad alimoni sad alimoni ah got alimoni got gift grab alimoni debt debt debt debt debt debt debt debt debt debt debt debt lawyer callin telephoni tryin squeez blood stone stoni ooh took better wors yeah took everyth yeah everyth could get get get get get get get get get get get well cash alimoni dough alimoni broke alimoni joke alimoni check mail alimoni get alimoni back alimoni cut slack alimoni said yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah ooh want alimo mo moni oh ooh want alimo mo moni due ooh want alimo mo moni sue ooh want alimo mo moni alimoni yeah moni yeah yeah yeah yeah yeah yeah yeah yeah yeah wow cash regist ching alimoni alimoni alimoni said alimoni come come come alimoni alimoni alimoni bleed dri alimoni said oh,180,0.00026678721496379844
